movie_id;movie_name;year;votes_kp;votes_imdb;votes_filmCritics;votes_await;rating_kp;rating_imdb;rating_filmCritics;movieLength;ageRating;ratingMpaa;type;genres;countries;fees_usa;videos_trailers_number;budget;actor_metric;writer_metric;director_metric;Special_effects;Production
861356;Дама в очках и с ружьем в автомобиле;2015;5454.0;2891.0;5.0;291.0;5.741;5.5;6.0;93.0;16.0;undefined;movie;['триллер', 'драма', 'криминал', 'детектив'];['Франция', 'Бельгия'];2167;2.0;;647228.971670579;13326.6581122327;;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)']
195317;Крокодил;2006;5453.0;32106.0;18.0;;5.899;6.2;7.3;99.0;;r;movie;['ужасы', 'боевик', 'триллер', 'драма'];['Австралия'];10452;1.0;20000000.0;1633257.559380727;104607.70317665876;104607.70317665876;[];['Village Roadshow Pictures']
47262;Цыпочки;2004;5444.0;6973.0;52.0;;6.715;6.3;4.9;98.0;18.0;r;movie;['драма'];['США', 'Великобритания', 'Франция', 'Япония'];29058;2.0;;949965.593311446;;;[];[]
197154;Нация фастфуда;2006;5436.0;24665.0;148.0;;6.27;6.3;5.7;116.0;16.0;r;movie;['драма', 'комедия'];['Великобритания', 'США', 'Мексика'];1005539;2.0;;5791188.529725738;685312.0442663047;1395368.1724354092;[];[]
64329;Салон красоты;2005;5434.0;18022.0;;;6.402;5.6;;105.0;16.0;r;movie;['комедия'];['США'];36351350;1.0;;3050692.2212978527;;49848.35124113941;['Pacific Title'];['Metro-Goldwyn-Mayer (MGM)']
280175;Секс-гуру;2008;5428.0;53911.0;177.0;;3.392;3.8;3.5;87.0;18.0;pg13;movie;['комедия'];['США'];32235793;1.0;62000000.0;8579728.54677875;448918.73903378006;;['Industrial Light & Magic (ILM)', 'Lola Visual Effects'];['Paramount Pictures']
955883;Психонавты, забытые дети;2015;5425.0;2876.0;33.0;;7.738;7.2;7.5;76.0;;undefined;cartoon;['мультфильм', 'фантастика', 'драма'];['Испания', 'Франция'];38786;2.0;1110000.0;;;;[];[]
420180;Призраки Молли Хартли;2008;5424.0;9957.0;41.0;;5.02;3.9;3.1;85.0;16.0;pg13;movie;['ужасы', 'триллер', 'драма'];['США'];13559812;2.0;5000000.0;803973.1686388286;;;[];[]
106216;Зомби по имени Фидо;2006;5423.0;29701.0;78.0;;6.248;6.7;6.5;93.0;16.0;r;movie;['ужасы', 'фантастика', 'драма', 'комедия'];['Канада'];304533;1.0;8000000.0;6628122.609924525;;;[];[]
77725;Жестокие люди;2005;5421.0;7187.0;45.0;;6.827;6.4;4.7;135.0;16.0;r;movie;['триллер', 'драма'];['США', 'Канада'];85410;1.0;;2970789.2551457663;;84005.33026731275;['Pacific Title'];[]
737658;Специальный полуночный выпуск;2015;5420.0;82440.0;240.0;3027.0;6.052;6.6;7.3;111.0;;pg13;movie;['фантастика', 'триллер', 'драма', 'детектив'];['США', 'Греция'];3712282;2.0;18000000.0;22214689.154713266;1015867.931629852;1015867.931629852;['Proof'];[]
6815;Черепа;2000;5417.0;33056.0;87.0;;6.743;5.6;3.3;102.0;16.0;pg13;movie;['триллер', 'драма', 'криминал'];['США', 'Канада'];35046120;1.0;35000000.0;893917.1193219618;87297.65699619763;124937.020578945;[];['Universal Pictures']
416347;Без ансамбля;2009;5415.0;12537.0;96.0;108.0;4.393;3.5;3.6;80.0;16.0;pg13;movie;['комедия'];['США'];25662155;2.0;25000000.0;949967.0679331786;863505.4665926811;;['Industrial Light & Magic (ILM)', 'Lola Visual Effects'];[]
182442;Заброшенный дом;2006;5411.0;13138.0;33.0;;5.542;5.5;4.6;99.0;16.0;r;movie;['ужасы', 'триллер', 'детектив'];['Испания', 'Великобритания', 'Болгария'];1331137;1.0;3780000.0;558920.7398918038;23357.01841392289;2615.4743111532875;[];[]
582444;Мальчик с велосипедом;2011;5411.0;28199.0;135.0;262.0;6.935;7.4;8.0;90.0;16.0;pg13;movie;['драма'];['Бельгия', 'Франция', 'Италия'];1470000;1.0;;831288.7616928626;109691.4483445478;76720.03583401776;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)', 'Silver Pictures']
682938;Танцующий в пустыне;2014;5403.0;1981.0;44.0;325.0;7.368;6.2;5.3;104.0;16.0;pg13;movie;['драма', 'биография', 'музыка'];['Великобритания'];155271;2.0;4000000.0;4648264.781189809;;;[];[]
278218;Жёлтый платочек счастья;2008;5402.0;8742.0;51.0;;7.176;6.7;6.0;102.0;;pg13;movie;['драма', 'мелодрама', 'приключения'];['США'];318623;1.0;15500000.0;5345425.546017347;;;[];[]
21018;Защита от дурака;2003;5398.0;10823.0;207.0;;6.92;6.4;5.0;94.0;12.0;r;movie;['боевик', 'триллер', 'комедия', 'криминал'];['Канада'];460978;1.0;5760000.0;375285.4276109868;;;[];[]
1054;Рождение;2004;5397.0;38013.0;147.0;;6.468;6.2;5.1;100.0;16.0;r;movie;['фэнтези', 'триллер', 'драма', 'детектив'];['Великобритания', 'Франция', 'Германия', 'США'];5095038;1.0;20000000.0;5309760.405426571;38860.27668789568;69783.46787074678;['Double Negative'];['New Line Cinema']
680281;Довольно слов;2013;5396.0;64649.0;195.0;378.0;6.787;7.0;7.7;93.0;16.0;pg13;movie;['драма', 'мелодрама', 'комедия'];['США'];17550872;3.0;8000000.0;8057845.090394611;49842.14048810121;49842.14048810121;[];[]
1190063;Искусство ограбления;2019;5386.0;5819.0;120.0;263.0;6.505;6.1;6.1;99.0;18.0;r;movie;['триллер', 'драма'];['Великобритания', 'Италия', 'США'];144201;1.0;;10507227.552594058;285613.5852762282;;[];[]
995013;Операция «Шаровая молния»;2017;5385.0;16602.0;119.0;1145.0;5.688;5.9;4.9;107.0;16.0;pg13;movie;['боевик', 'триллер', 'драма', 'история'];['Великобритания', 'США', 'Франция', 'Мальта'];3326885;3.0;;23652733.35508548;;1415400.3515648877;[];[]
588745;Хватай и беги;2015;5370.0;12875.0;76.0;1800.0;5.466;5.9;3.3;92.0;16.0;r;movie;['ужасы', 'комедия', 'фантастика'];['США'];70958;2.0;;11729533.441342477;1676244.9382905196;;[];['Columbia Pictures Corporation']
707404;Частная война;2018;5369.0;20513.0;147.0;463.0;6.312;6.7;7.1;110.0;18.0;r;movie;['военный', 'биография', 'драма', 'история'];['Великобритания', 'США'];1633208;2.0;;23036776.797437858;221663.5855024966;;[];[]
61372;Отряд «Америка»: Всемирная полиция;2004;5368.0;173934.0;199.0;;6.239;7.2;7.0;98.0;16.0;r;movie;['боевик', 'комедия'];['США', 'Германия'];32786074;1.0;32000000.0;432919.4894378298;437872.3015065807;218936.1507532904;['Pacific Title & Art Studio', 'Proof'];['Paramount Pictures']
1051511;Незваный гость;2019;5350.0;19186.0;106.0;102.0;5.749;5.6;4.3;102.0;16.0;pg13;movie;['ужасы', 'триллер'];['США', 'Канада'];35419122;2.0;;6284763.508471932;232416.89894336704;9261.494221026953;[];[]
3443;Проклятый сезон;2002;5347.0;23166.0;131.0;;6.734;6.6;5.9;113.0;16.0;r;movie;['триллер', 'драма', 'криминал'];['США', 'Великобритания', 'Германия'];9250301;1.0;15000000.0;3457632.805499424;1155126.6074670502;102772.4507547424;[];[]
455216;Двенадцать;2010;5344.0;12459.0;;2569.0;5.888;5.6;;91.0;16.0;r;movie;['боевик', 'триллер', 'драма'];['США', 'Франция'];183920;1.0;5000000.0;1527844.242289863;;1801415.8487342536;[];[]
699131;Z — значит Захария;2015;5344.0;31808.0;99.0;3161.0;5.684;6.0;6.9;98.0;;pg13;movie;['фантастика', 'драма', 'триллер'];['Исландия', 'Швейцария', 'США'];121461;1.0;;21110539.32399074;;114619.83347991796;['Digiscope'];[]
385271;Коко Шанель и Игорь Стравинский;2009;5342.0;6841.0;93.0;120.0;6.732;6.3;5.7;120.0;18.0;r;movie;['драма', 'мелодрама', 'музыка'];['Франция', 'Япония', 'Швейцария'];1621226;2.0;;1841787.3278509087;22028.62179314987;71309.47751780154;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)']
464029;По версии Барни;2010;5340.0;25681.0;137.0;438.0;6.956;7.3;6.6;134.0;16.0;r;movie;['драма', 'комедия'];['Италия', 'Канада'];4439201;2.0;30000000.0;12562381.70306819;;;[];[]
261039;Чужой лес;2007;5336.0;6285.0;8.0;;5.578;5.2;4.9;100.0;18.0;r;movie;['ужасы', 'триллер'];['США', 'Румыния'];50000;1.0;2600000.0;581832.9799844406;94045.36955386787;94045.36955386787;['Pacific Title'];[]
512751;Пожиратели;2011;5330.0;21002.0;74.0;1035.0;5.335;5.4;4.9;100.0;16.0;r;movie;['ужасы', 'фэнтези', 'триллер', 'приключения'];['США', 'Великобритания', 'Испания'];69136;2.0;13000000.0;10089548.338504251;;605889.9075801509;[];[]
1013302;Малыш Кид;2018;5325.0;9210.0;48.0;766.0;5.721;5.9;5.4;100.0;18.0;r;movie;['вестерн', 'биография', 'драма'];['США'];1508593;2.0;8000000.0;38605385.06737692;252089.163826518;;[];['AMT']
229084;Дежурный папа: Летний лагерь;2007;5311.0;17548.0;81.0;;5.097;3.2;2.6;89.0;12.0;pg;movie;['комедия', 'семейный'];['США'];13235267;1.0;35000000.0;1825506.287345092;2159712.1884200783;;[];[]
930323;Мне не стыдно;2016;5304.0;3973.0;10.0;82.0;6.554;5.8;4.2;122.0;;pg13;movie;['драма', 'биография'];['США'];2082980;2.0;1500000.0;;;;[];[]
81709;Душа тишины;2005;5303.0;17132.0;98.0;;6.684;6.2;4.0;96.0;16.0;r;movie;['триллер', 'драма', 'криминал'];['США'];381420;2.0;900000.0;837863.1382549739;;33153.36853856781;[];[]
453263;Игры страсти;2010;5298.0;8551.0;33.0;2650.0;5.599;4.5;2.8;94.0;16.0;r;movie;['фэнтези', 'драма', 'мелодрама'];['США'];3669;1.0;8000000.0;11810046.574699445;141820.96997328647;;[];[]
8093;Высший балл;2004;5294.0;25783.0;109.0;;6.376;5.7;3.8;93.0;16.0;pg13;movie;['драма', 'комедия', 'криминал'];['США', 'Германия'];10391003;1.0;40000000.0;1776028.3170057058;47403.59136474492;34337.73640893604;['Pacific Title'];['Paramount Pictures']
1653;Дом на краю света;2004;5292.0;13827.0;118.0;;6.792;6.6;5.8;97.0;16.0;r;movie;['драма', 'мелодрама'];['США'];1029872;1.0;6500000.0;3818216.655186872;92630.8226429644;;[];[]
535302;Калейдоскоп любви;2012;5282.0;17231.0;;3971.0;6.398;6.1;;110.0;16.0;r;movie;['триллер', 'драма', 'мелодрама'];['Великобритания', 'Австрия', 'Франция', 'Канада', 'Бразилия', 'США'];100343;1.0;;12643174.685642757;1640385.149804962;1033083.4593439004;['Asylum VFX'];[]
625;Садист;2001;5281.0;39477.0;90.0;;6.543;6.9;5.8;108.0;18.0;r;movie;['драма', 'криминал', 'биография'];['США', 'Франция', 'Великобритания'];480811;2.0;;201997.4441185566;1220562.70616179;51748.24209487956;[];['Studio Canal']
222206;Восход тьмы;2007;5272.0;15654.0;94.0;;4.892;4.7;4.0;99.0;12.0;pg;movie;['фэнтези', 'триллер', 'драма', 'приключения', 'семейный'];['США'];8794452;2.0;45000000.0;2718026.717496528;823542.6859092137;;['Digital Domain', 'Mr. X Inc.', 'Pacific Title & Art Studio', 'Plowman Craven & Associates', 'Rhythm & Hues'];['20th Century Fox Film Corporation']
1563;Алекс и Эмма;2003;5271.0;13702.0;141.0;;6.385;5.5;3.8;96.0;16.0;pg13;movie;['мелодрама', 'комедия'];['США'];14218698;1.0;30000000.0;2349955.727648188;;693446.0939212999;[];['NBC Universal Television']
4665;Дом вверх дном;2003;5271.0;38327.0;151.0;;6.246;5.6;4.8;105.0;12.0;pg13;movie;['комедия'];['США'];132716677;2.0;33000000.0;1176827.938299383;;361680.7289293129;[];[]
78444;Здравозахоронение;2007;5270.0;76334.0;218.0;;7.925;8.0;7.7;123.0;;pg13;movie;['документальный', 'драма'];['США'];24540079;;9000000.0;1517313.8875167249;433955.8089362394;433955.8089362394;[];[]
406387;Близкие друзья;2008;5270.0;15643.0;15.0;;7.757;6.5;6.8;145.0;16.0;undefined;movie;['драма', 'мелодрама', 'комедия'];['Индия', 'США'];1243910;2.0;5000000.0;564154.4681350875;;;[];[]
257910;Паршивая овца;2006;5268.0;41382.0;96.0;;4.982;5.8;6.4;87.0;18.0;undefined;movie;['ужасы', 'фантастика', 'комедия'];['Новая Зеландия', 'Корея Южная'];84283;1.0;;5049.334987297434;;;[];[]
4783;Первая дочь;2004;5268.0;24659.0;86.0;;5.93;5.1;3.8;106.0;12.0;pg;movie;['драма', 'мелодрама', 'комедия'];['США'];9055921;1.0;30000000.0;1209846.561370813;16958.096132443083;21249.37416902693;['Pacific Title', 'Proof'];[]
980382;Все только начинается;2017;5264.0;7755.0;23.0;531.0;5.313;4.5;2.5;91.0;16.0;pg13;movie;['комедия', 'криминал'];['США'];6069605;2.0;22000000.0;43118298.88906881;106660.03228694155;171784.3066532636;['Digiscope'];[]
574315;Леди;2011;5245.0;11073.0;72.0;451.0;7.056;7.0;5.2;132.0;16.0;r;movie;['драма', 'мелодрама', 'биография', 'история'];['Франция', 'Великобритания', 'Таиланд'];355391;2.0;;4237889.129351886;;1575577.2741365726;['Industrial Light & Magic (ILM)', 'Lidar Services Inc.'];['Canal+[France]']
325645;Малыши;2010;5237.0;7367.0;118.0;397.0;7.957;7.0;6.4;76.0;12.0;pg;movie;['документальный', 'семейный'];['Франция'];7320323;;;;100186.44087256637;;[];['Canal+[France]', 'Studio Canal']
11911;Изгоняющий дьявола: Начало;2004;5232.0;37965.0;134.0;;5.599;5.1;3.6;114.0;18.0;r;movie;['ужасы', 'триллер', 'детектив'];['США', 'Великобритания', 'Франция', 'Италия', 'Пакистан'];41821986;1.0;80000000.0;2540915.982183079;47283.592321843855;438985.630909738;[];[]
742531;Пришествие Дьявола;2014;5227.0;17351.0;56.0;1911.0;4.102;4.1;4.0;89.0;16.0;r;movie;['ужасы', 'детектив'];['США'];15821461;2.0;7000000.0;651016.9860791496;;94248.61319660448;[];['20th Century Fox Film Corporation', 'AMT']
810932;Я дышу;2014;5222.0;7621.0;55.0;347.0;6.309;7.0;7.7;91.0;18.0;undefined;movie;['драма'];['Франция'];42297;2.0;;609021.6718163528;;;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)', 'Ciné']
1087454;Большой брат;2018;5214.0;3433.0;;94.0;6.38;6.3;;100.0;;undefined;movie;['боевик', 'комедия'];['Гонконг'];85624;1.0;;4813999.445684067;922677.1401340904;;[];[]
687081;Чужая страна;2014;5200.0;9801.0;67.0;1076.0;5.397;5.2;5.3;111.0;18.0;r;movie;['триллер', 'драма', 'детектив'];['Ирландия', 'Австралия'];17472;1.0;10000000.0;14301443.6646139;;;[];[]
592400;Артур Ньюман;2012;5199.0;7570.0;51.0;556.0;6.356;5.6;4.8;104.0;16.0;r;movie;['драма', 'комедия'];['США'];207853;1.0;;9551089.931628125;;;['Method Studios'];[]
842814;Полицейская тачка;2015;5195.0;34481.0;90.0;405.0;6.274;6.3;7.1;88.0;18.0;r;movie;['триллер', 'криминал'];['США'];134552;1.0;800000.0;8080090.406887292;344594.894939085;79122.2284568394;['Moving Picture Company, The'];[]
430634;По волчьим законам;2009;5194.0;59020.0;164.0;29.0;6.693;7.2;8.0;113.0;16.0;r;movie;['триллер', 'драма', 'криминал'];['Австралия'];1044039;3.0;3950000.0;3822415.7136388114;3433.614015799103;;['4-Ward Productions'];[]
182078;Молодость без молодости;2007;5182.0;13855.0;107.0;;6.719;6.1;4.8;124.0;16.0;r;movie;['фантастика', 'фэнтези', 'драма', 'мелодрама', 'детектив'];['США', 'Румыния', 'Франция', 'Италия', 'Германия'];244397;1.0;5000000.0;3138486.1048243074;558798.8612968192;850414.3966079191;[];['Silver Pictures']
256315;Зубы;2007;5179.0;44988.0;71.0;;4.245;5.4;6.5;94.0;;r;movie;['ужасы', 'комедия'];['США'];347578;1.0;;84545.16949824773;;;[];[]
12513;Везунчик;2007;5174.0;20882.0;141.0;;6.583;5.9;5.0;124.0;16.0;pg13;movie;['драма', 'мелодрама', 'спорт'];['США', 'Германия', 'Австралия'];5758950;1.0;55000000.0;8030610.229928578;2719518.5429096334;1161347.398964309;[];['Village Roadshow Pictures']
521789;Ловушка для невесты;2011;5167.0;12051.0;22.0;1715.0;6.036;6.1;4.0;89.0;16.0;pg;movie;['драма', 'мелодрама', 'комедия'];['Великобритания'];759;1.0;4000000.0;3784497.975527432;;;['Asylum VFX'];[]
809570;Голодные сердца;2014;5155.0;5649.0;38.0;291.0;6.812;6.4;6.4;109.0;16.0;undefined;movie;['триллер', 'драма', 'мелодрама'];['Италия'];6921;2.0;;1244868.1853913865;;;[];[]
84047;Вся королевская рать;2006;5146.0;25176.0;158.0;;6.522;6.1;4.3;128.0;16.0;pg13;movie;['триллер', 'драма'];['Германия', 'США'];7221458;3.0;55000000.0;15169914.887838587;2085857.558678381;47126.77155571133;[];['Columbia Pictures Corporation', 'Relativity Media']
574;15 минут славы;2001;5142.0;51198.0;125.0;;6.242;6.1;4.5;120.0;16.0;r;movie;['боевик', 'триллер', 'драма', 'криминал'];['США', 'Германия'];24403552;2.0;60000000.0;6065285.159495084;13726.388164667194;13726.388164667194;[];['New Line Cinema']
171822;Экс-любовник;2006;5140.0;17759.0;101.0;;6.173;5.4;4.3;87.0;16.0;pg13;movie;['мелодрама', 'комедия'];['США'];3091922;1.0;;2237588.181546016;;;['Digiscope', 'Pacific Title'];[]
104929;По прозвищу «Чистильщик»;2006;5137.0;11974.0;84.0;;5.573;4.6;3.2;84.0;16.0;pg13;movie;['боевик', 'комедия', 'криминал'];['США'];8135024;2.0;20000000.0;5264720.827119774;405279.7437112048;218637.1721500489;['Digiscope'];['New Line Cinema']
1043679;Операция «Финал»;2018;5127.0;46624.0;137.0;379.0;6.568;6.6;6.1;122.0;;pg13;movie;['триллер', 'драма', 'военный', 'биография', 'история'];['США'];17612099;1.0;24000000.0;33115705.0124806;;1252709.5392273031;[];['Metro-Goldwyn-Mayer (MGM)']
714;Айрис;2001;5125.0;18742.0;112.0;;6.983;7.0;7.1;91.0;16.0;r;movie;['драма', 'мелодрама', 'биография'];['Великобритания', 'США'];5594617;1.0;5500000.0;1719763.6055591195;656.8432048775002;;[];[]
263787;Братья Блум;2008;5108.0;51790.0;157.0;;6.794;6.7;6.2;114.0;;pg13;movie;['комедия', 'криминал', 'мелодрама', 'драма', 'боевик'];['США'];3531756;1.0;20000000.0;12545690.572672928;192323.73406405505;192323.73406405505;[];[]
535284;Счастливые люди: Год в тайге;2010;5096.0;8635.0;49.0;35.0;8.416;7.7;7.0;90.0;;undefined;movie;['документальный'];['Германия'];338987;;;;;;[];[]
807226;Афера по-английски;2015;5088.0;8662.0;73.0;2178.0;5.609;5.8;5.7;99.0;18.0;r;movie;['драма', 'криминал'];['Великобритания'];5711;2.0;;29768126.17480792;;;[];[]
823;Девятая сессия;2001;5088.0;60770.0;74.0;;5.74;6.4;6.3;100.0;18.0;r;movie;['ужасы', 'драма', 'детектив'];['США'];378176;1.0;1500000.0;1140645.6063457732;;;[];[]
821009;План Мэгги;2015;5086.0;17553.0;185.0;607.0;6.156;6.2;7.1;98.0;18.0;r;movie;['драма', 'мелодрама', 'комедия'];['США'];3351735;2.0;;27333420.93787581;100472.80528755448;32312.543563517167;[];[]
266681;Кусочки Трэйси;2007;5081.0;7621.0;38.0;;6.719;6.0;5.1;77.0;18.0;r;movie;['драма'];['Канада'];32645;1.0;697500.0;565766.2811360698;;;[];[]
832069;Темнота;2016;5074.0;16720.0;35.0;367.0;4.341;4.5;3.2;92.0;16.0;pg13;movie;['ужасы', 'триллер'];['США'];10753574;2.0;4000000.0;16492860.346979303;230716.59359841427;230716.59359841427;[];[]
279885;Колледж;2007;5073.0;12601.0;43.0;;5.279;4.5;2.7;94.0;16.0;r;movie;['комедия'];['США'];4694636;1.0;7000000.0;;;;[];[]
952574;По ту сторону надежды;2017;5068.0;12784.0;109.0;198.0;6.897;7.2;7.7;100.0;16.0;undefined;movie;['драма', 'комедия'];['Финляндия', 'Германия'];183943;2.0;1808000.0;44666.53899350938;118898.79859893845;122494.34681377292;[];[]
754;Человек без прошлого;2002;5066.0;24148.0;99.0;;7.574;7.6;8.0;97.0;12.0;pg13;movie;['драма', 'мелодрама', 'комедия'];['Финляндия', 'Германия', 'Франция'];921847;2.0;1440000.0;7025.900681098013;11681.667332243404;12582.912843838478;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)']
839187;Битва в проливе Мёнрян;2014;5055.0;12500.0;8.0;23.0;7.335;7.1;7.0;126.0;;undefined;movie;['военный', 'биография', 'боевик', 'история'];['Корея Южная'];2589811;1.0;12000000.0;2308059.032589714;39830.09203072493;39830.09203072493;[];[]
857011;Идём со мной;2015;5045.0;10330.0;;1441.0;5.227;5.3;;90.0;16.0;r;movie;['триллер'];['США'];27079;2.0;8000000.0;17312733.15921142;;;[];[]
694;Рай;2001;5042.0;26122.0;88.0;;7.07;7.0;6.7;97.0;18.0;r;movie;['триллер', 'драма', 'мелодрама', 'криминал'];['Великобритания', 'Франция', 'Италия', 'Германия', 'США'];784399;1.0;11000000.0;1315629.26202549;369225.3698500594;207484.59937630768;[];[]
4492;Амнезия;2003;5032.0;22576.0;135.0;;6.523;5.3;3.0;92.0;16.0;r;movie;['триллер', 'драма', 'криминал', 'детектив'];['США', 'Германия'];25198598;0.0;50000000.0;6125157.229300379;;;['Industrial Light & Magic (ILM)', 'Pacific Title'];['Paramount Pictures']
841294;Мужчины и цыплята;2015;5030.0;13781.0;58.0;114.0;6.649;6.7;6.9;99.0;12.0;undefined;movie;['фантастика', 'драма', 'комедия', 'детектив'];['Дания', 'Германия'];30207;1.0;;5971957.008936425;808414.0331931744;159614.51787379014;[];[]
497897;Принцесса де Монпансье;2010;5029.0;4156.0;66.0;635.0;6.347;6.5;7.0;139.0;16.0;undefined;movie;['драма', 'мелодрама', 'история'];['Франция', 'Германия'];344245;1.0;;977093.1130849696;9496.499342964256;43142.14176477797;[];['Centre National de la Cinématographie (CNC)']
278205;Убежище;2007;5024.0;23307.0;20.0;;7.587;7.6;6.0;89.0;18.0;r;movie;['драма', 'мелодрама'];['США'];142666;0.0;;36304.27628694073;;;[];[]
765;Ничья земля;2001;5016.0;47954.0;98.0;;7.448;7.9;7.8;98.0;16.0;r;movie;['драма', 'комедия', 'военный'];['Франция', 'Босния и Герцеговина', 'Италия', 'Бельгия', 'Великобритания', 'Словения'];1012153;1.0;2520000.0;378016.9374787426;;;[];['Silver Pictures']
450357;Довольно добрый человек;2010;5016.0;7195.0;28.0;25.0;6.9;6.9;6.6;107.0;16.0;undefined;movie;['драма', 'комедия', 'криминал'];['Норвегия'];37743;1.0;;3590387.170842828;;;[];['Silver Pictures']
2416;Питер Пэн: Возвращение в Нетландию;2002;5013.0;21320.0;97.0;;6.7;5.8;5.5;72.0;0.0;g;cartoon;['мультфильм', 'фэнтези', 'приключения', 'семейный'];['США', 'Канада', 'Австралия'];48430258;1.0;20000000.0;750109.5345775152;99697.17253638916;;[];[]
565842;В краю крови и меда;2011;5012.0;34462.0;82.0;1589.0;5.76;4.7;5.8;127.0;16.0;r;movie;['драма', 'мелодрама', 'военный'];['США'];303877;2.0;13000000.0;1215769.9838634394;;;['Digiscope'];[]
430657;Крутые кексы;2011;5010.0;7749.0;54.0;729.0;6.072;5.7;4.3;99.0;18.0;r;movie;['комедия'];['США'];139034;4.0;1000000.0;8017353.496328614;290502.7669961222;;[];[]
908357;Планетариум;2016;5008.0;3579.0;26.0;5672.0;4.911;4.6;4.8;105.0;16.0;undefined;movie;['фэнтези', 'триллер', 'драма', 'мелодрама', 'детектив'];['Франция', 'Бельгия'];3262;2.0;;16628404.961952582;59858.542626007154;;[];['Canal+[France]', 'Centre National de la Cinématographie (CNC)', 'Ciné']
5005;Городские легенды 2: Последний отрезок;2000;5005.0;18282.0;85.0;;5.396;4.3;3.3;97.0;18.0;r;movie;['ужасы', 'детектив'];['США', 'Канада'];21468807;1.0;14000000.0;244509.60155995865;;;['Pacific Title'];[]
51098;Где скрывается правда;2005;5003.0;18424.0;101.0;;6.693;6.4;5.4;108.0;18.0;r;movie;['триллер', 'криминал', 'детектив'];['Канада', 'Великобритания'];872142;3.0;25000000.0;3319603.953278526;41646.48298105266;41646.48298105266;['Mr. X Inc.'];[]
81519;Три могилы;2005;5001.0;41282.0;149.0;;6.926;7.3;7.4;121.0;16.0;r;movie;['драма', 'криминал', 'детектив', 'приключения', 'вестерн'];['Франция', 'Мексика', 'США'];5027684;1.0;15000000.0;4424582.817677076;672613.8233078663;;['Digiscope', 'Industrial Light & Magic (ILM)', 'Pacific Title & Art Studio'];[]
8823;Вирус любви;2001;4998.0;19539.0;65.0;;6.586;5.7;4.9;83.0;18.0;pg13;movie;['мелодрама', 'комедия'];['США'];11576464;2.0;22000000.0;864075.6340782505;72135.1387868419;;[];[]
698515;Парклэнд;2013;4994.0;16884.0;125.0;1425.0;5.924;6.4;5.7;93.0;16.0;pg13;movie;['драма', 'история', 'триллер'];['США'];653651;2.0;10000000.0;21727938.032869544;;;['Digiscope'];[]
195826;После свадьбы;2006;4994.0;35783.0;104.0;;7.243;7.7;7.4;120.0;16.0;r;movie;['драма'];['Дания', 'Швеция', 'Великобритания', 'Норвегия'];1534584;2.0;;413337.84396304;203587.64753595545;14537.041426496357;[];[]
8013;Скейтбордисты;2003;4989.0;12977.0;74.0;;7.031;5.9;3.4;105.0;12.0;pg13;movie;['комедия', 'приключения', 'спорт'];['США'];5123696;1.0;6000000.0;158145.33164078803;;;[];[]
596297;Остинленд;2013;4986.0;22249.0;114.0;464.0;6.562;6.3;4.8;97.0;16.0;pg13;movie;['мелодрама', 'комедия'];['Великобритания', 'США'];2159041;2.0;7644000.0;2486755.0015862086;284597.35716972506;;[];[]
488238;Три часа на побег;2010;4984.0;14381.0;80.0;13.0;6.875;6.8;7.4;84.0;16.0;r;movie;['боевик', 'триллер', 'драма', 'криминал'];['Франция'];303262;2.0;16000000.0;635547.0251148202;11268.618222214343;;[];['Canal+[France]']
1112119;С Богами: Последние 49 дней;2018;4974.0;8502.0;9.0;95.0;7.447;7.1;5.5;141.0;16.0;undefined;movie;['фэнтези', 'приключения', 'драма', 'детектив'];['Корея Южная'];1200246;2.0;18300000.0;3085106.2521871044;112918.3459184494;116754.6942094513;[];[]
807221;Февраль;2015;4973.0;24025.0;75.0;93.0;5.815;5.9;6.6;93.0;;r;movie;['ужасы', 'триллер', 'детектив'];['Канада', 'США'];20435;1.0;;6289125.018866165;;;[];[]
577289;Неуправляемый;2014;4964.0;19099.0;47.0;1248.0;7.401;7.4;6.3;105.0;18.0;r;movie;['драма', 'музыка'];['США'];58293;1.0;5000000.0;15951895.031011244;;;[];[]
2543;Тот, которого заказали;2000;4953.0;4850.0;56.0;;7.124;6.3;4.3;92.0;16.0;r;movie;['боевик', 'комедия', 'криминал'];['США', 'Канада'];252706;0.0;9000000.0;2374675.044767593;;;[];[]
406728;Шоколад;2008;4937.0;18551.0;36.0;;6.69;6.9;6.1;92.0;18.0;r;movie;['боевик', 'драма'];['Таиланд'];14845;1.0;;11687.39044095464;11146.604841449722;;[];[]
430542;Робот;2010;4935.0;28726.0;12.0;26.0;5.902;7.1;5.6;165.0;16.0;undefined;movie;['фантастика', 'боевик', 'триллер'];['Индия'];4373898;4.0;41800000.0;406444.5624693456;;;[];[]
625866;Взорвать Гитлера;2015;4934.0;9690.0;90.0;94.0;6.676;7.0;6.5;114.0;16.0;r;movie;['драма', 'история', 'военный'];['Германия', 'Италия'];161531;3.0;;836252.5892006382;;979880.3405496188;[];[]
